,Game ID,Date,Season,Minute,Opponent,Play Type,Shot Attempt,Shot Distance,Shot Outcome,xG,Number of Passes,Second Chance,Play Context,Location on Field,Outcome,Success,Win Impact,Assist Type,Final Third Entry,Play Speed,Player Involvement,Phase of Match
144,27,2023-12-18,2024,74,Crimson Wolves,Free Kick,Yes,24,Goal,0.12,3,No,Fast Break,Right wing inside box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Winger,Late
145,27,2023-12-18,2024,59,Crimson Wolves,Pass Sequence,No,,,0.0,1,Yes,Set Piece,Central midfield,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Winger,Middle
146,27,2023-12-18,2024,78,Crimson Wolves,Counterattack,Yes,15,On Target,0.32,2,No,Open Play,Right wing outside box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Late
147,27,2023-12-18,2024,16,Crimson Wolves,Shot Attempt,Yes,19,Missed,0.14,1,No,Set Piece,Left wing close to box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Early
148,27,2023-12-18,2024,74,Crimson Wolves,Shot Attempt,Yes,11,Missed,0.25,3,No,Set Piece,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Defender,Late
149,28,2023-12-19,2024,31,Golden Lions,Counterattack,Yes,23,On Target,0.06,2,No,Fast Break,Right wing close to box,Saved by GK,Yes,2,Through Ball,No,Quick Attack,Striker,Middle
150,28,2023-12-19,2024,56,Golden Lions,Counterattack,Yes,13,On Target,0.33,2,Yes,Set Piece,Central inside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Striker,Middle
151,28,2023-12-19,2024,50,Golden Lions,Corner,Yes,19,On Target,0.35,3,Yes,Open Play,Central outside box,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Winger,Middle
152,28,2023-12-19,2024,19,Golden Lions,Counterattack,Yes,24,Saved by GK,0.13,1,Yes,Open Play,Right wing outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Winger,Early
153,28,2023-12-19,2024,79,Golden Lions,Shot Attempt,Yes,10,Saved by GK,0.7,3,No,Fast Break,Right wing outside box,Saved by GK,Yes,2,Cutback,No,Quick Attack,Winger,Late
154,28,2023-12-19,2024,43,Golden Lions,Pass Sequence,No,,,0.0,7,No,Fast Break,Right wing close to box,Retained Possession,Yes,1,None,No,Slow Build-up,Midfielder,Middle
155,29,2024-01-06,2024,75,Silver Hawks,Free Kick,Yes,10,Saved by GK,0.44,3,Yes,Open Play,Left wing close to box,Goal,No,3,Cross,Yes,Slow Build-up,Winger,Late
156,29,2024-01-06,2024,54,Silver Hawks,Counterattack,Yes,18,Missed,0.22,3,No,Fast Break,Central inside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Defender,Middle
157,29,2024-01-06,2024,68,Silver Hawks,Free Kick,Yes,15,Missed,0.24,3,No,Fast Break,Right wing outside box,Turnover,No,-1,Cutback,No,Quick Attack,Midfielder,Late
158,29,2024-01-06,2024,36,Silver Hawks,Corner,Yes,14,Missed,0.38,2,No,Fast Break,Left wing outside box,Turnover,No,-1,Through Ball,No,Slow Build-up,Winger,Middle
159,29,2024-01-06,2024,72,Silver Hawks,Shot Attempt,Yes,14,Goal,0.27,3,No,Set Piece,Right wing outside box,Goal,Yes,3,Cross,No,Quick Attack,Winger,Late
160,30,2024-01-23,2024,45,Blue Sharks,Free Kick,Yes,25,On Target,0.16,1,Yes,Fast Break,Right wing inside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Midfielder,Middle
161,30,2024-01-23,2024,32,Blue Sharks,Pass Sequence,No,,,0.0,4,Yes,Open Play,Central outside box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Striker,Middle
162,30,2024-01-23,2024,88,Blue Sharks,Counterattack,Yes,5,Missed,0.52,2,No,Fast Break,Left wing outside box,Turnover,No,-1,Cutback,No,Slow Build-up,Striker,Late
163,30,2024-01-23,2024,12,Blue Sharks,Corner,Yes,12,Goal,0.37,1,No,Open Play,Central inside box,Goal,Yes,3,Through Ball,No,Quick Attack,Winger,Early
164,30,2024-01-23,2024,5,Blue Sharks,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Right wing inside box,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Defender,Early
165,31,2024-01-25,2024,25,Green Dragons,Pass Sequence,No,,,0.0,6,Yes,Fast Break,Left wing midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Winger,Early
166,31,2024-01-25,2024,38,Green Dragons,Corner,Yes,26,Missed,0.08,3,No,Set Piece,Right wing midfield,Turnover,No,-1,Cutback,Yes,Slow Build-up,Striker,Middle
167,31,2024-01-25,2024,24,Green Dragons,Counterattack,Yes,20,On Target,0.38,1,No,Set Piece,Left wing outside box,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Winger,Early
168,31,2024-01-25,2024,75,Green Dragons,Corner,Yes,5,On Target,0.6,3,Yes,Open Play,Right wing close to box,Saved by GK,Yes,2,None,No,Slow Build-up,Midfielder,Late
169,31,2024-01-25,2024,52,Green Dragons,Corner,Yes,27,On Target,0.15,3,No,Set Piece,Left wing close to box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Defender,Middle
170,31,2024-01-25,2024,20,Green Dragons,Free Kick,Yes,28,On Target,0.11,3,No,Fast Break,Right wing close to box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Defender,Early
171,32,2024-01-26,2024,10,Purple Panthers,Corner,Yes,8,Goal,0.65,3,Yes,Fast Break,Right wing midfield,Goal,Yes,3,Cross,Yes,Slow Build-up,Defender,Early
172,32,2024-01-26,2024,15,Purple Panthers,Counterattack,Yes,27,Saved by GK,0.06,3,No,Open Play,Left wing midfield,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Early
173,32,2024-01-26,2024,87,Purple Panthers,Shot Attempt,Yes,28,Goal,0.11,1,Yes,Fast Break,Central outside box,Goal,Yes,3,None,No,Slow Build-up,Striker,Late
174,32,2024-01-26,2024,70,Purple Panthers,Pass Sequence,No,,,0.0,2,No,Open Play,Right wing inside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Defender,Late
175,32,2024-01-26,2024,48,Purple Panthers,Free Kick,Yes,19,Saved by GK,0.21,3,Yes,Fast Break,Right wing outside box,Goal,No,3,Cross,No,Quick Attack,Midfielder,Middle
176,32,2024-01-26,2024,1,Purple Panthers,Pass Sequence,No,,,0.0,5,No,Fast Break,Right wing midfield,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Midfielder,Early
177,33,2024-02-05,2024,45,Orange Tigers,Counterattack,Yes,13,Missed,0.38,3,Yes,Open Play,Right wing close to box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Midfielder,Middle
178,33,2024-02-05,2024,9,Orange Tigers,Pass Sequence,No,,,0.0,1,No,Fast Break,Right wing close to box,Retained Possession,Yes,1,None,Yes,Quick Attack,Defender,Early
179,33,2024-02-05,2024,57,Orange Tigers,Counterattack,Yes,22,Missed,0.16,1,Yes,Fast Break,Right wing inside box,Turnover,No,-1,Cross,No,Slow Build-up,Midfielder,Middle
180,33,2024-02-05,2024,39,Orange Tigers,Counterattack,Yes,26,Missed,0.11,2,Yes,Fast Break,Left wing close to box,Turnover,No,-1,Cross,No,Slow Build-up,Striker,Middle
181,33,2024-02-05,2024,45,Orange Tigers,Free Kick,Yes,30,On Target,0.15,2,Yes,Set Piece,Central midfield,Saved by GK,Yes,2,Cross,No,Quick Attack,Midfielder,Middle
182,33,2024-02-05,2024,39,Orange Tigers,Counterattack,Yes,30,Saved by GK,0.19,3,No,Set Piece,Right wing midfield,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Midfielder,Middle
183,34,2024-02-07,2024,83,Red Bulls,Pass Sequence,No,,,0.0,8,No,Open Play,Right wing midfield,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Defender,Late
184,34,2024-02-07,2024,87,Red Bulls,Corner,Yes,24,Goal,0.18,1,Yes,Set Piece,Left wing outside box,Goal,Yes,3,Cutback,No,Quick Attack,Midfielder,Late
185,34,2024-02-07,2024,25,Red Bulls,Pass Sequence,No,,,0.0,8,Yes,Fast Break,Left wing close to box,Retained Possession,Yes,1,Cross,No,Quick Attack,Winger,Early
186,34,2024-02-07,2024,37,Red Bulls,Free Kick,Yes,19,On Target,0.19,2,No,Set Piece,Central outside box,Saved by GK,Yes,2,Through Ball,No,Quick Attack,Winger,Middle
187,34,2024-02-07,2024,41,Red Bulls,Free Kick,Yes,6,Missed,0.62,1,No,Fast Break,Left wing close to box,Turnover,No,-1,Through Ball,No,Quick Attack,Midfielder,Middle
188,34,2024-02-07,2024,43,Red Bulls,Counterattack,Yes,17,Missed,0.25,3,No,Set Piece,Left wing midfield,Turnover,No,-1,Through Ball,No,Quick Attack,Winger,Middle
189,35,2024-02-09,2024,18,Black Knights,Corner,Yes,20,Missed,0.38,3,Yes,Fast Break,Central inside box,Turnover,No,-1,None,Yes,Quick Attack,Defender,Early
190,35,2024-02-09,2024,18,Black Knights,Counterattack,Yes,7,Missed,0.4,3,No,Set Piece,Central inside box,Turnover,No,-1,Through Ball,No,Quick Attack,Striker,Early
191,35,2024-02-09,2024,69,Black Knights,Corner,Yes,18,Goal,0.11,3,No,Fast Break,Right wing inside box,Goal,Yes,3,None,No,Quick Attack,Striker,Late
192,35,2024-02-09,2024,13,Black Knights,Corner,Yes,9,Missed,0.46,3,No,Set Piece,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Defender,Early
193,35,2024-02-09,2024,59,Black Knights,Corner,Yes,12,Missed,0.19,1,Yes,Open Play,Central midfield,Turnover,No,-1,Through Ball,No,Slow Build-up,Striker,Middle
194,36,2024-02-11,2024,90,White Eagles,Counterattack,Yes,7,Saved by GK,0.65,3,No,Fast Break,Central outside box,Goal,No,3,Cross,Yes,Slow Build-up,Winger,Late
195,36,2024-02-11,2024,6,White Eagles,Pass Sequence,No,,,0.0,5,Yes,Open Play,Right wing outside box,Retained Possession,Yes,1,None,Yes,Quick Attack,Defender,Early
196,36,2024-02-11,2024,10,White Eagles,Shot Attempt,Yes,10,Missed,0.57,2,No,Set Piece,Left wing inside box,Turnover,No,-1,None,No,Quick Attack,Striker,Early
197,36,2024-02-11,2024,56,White Eagles,Counterattack,Yes,7,On Target,0.58,3,No,Set Piece,Central inside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Midfielder,Middle
198,36,2024-02-11,2024,46,White Eagles,Corner,Yes,17,Saved by GK,0.16,3,No,Open Play,Left wing close to box,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Winger,Middle
199,37,2024-02-25,2024,49,Yellow Jackets,Counterattack,Yes,28,Saved by GK,0.1,1,Yes,Open Play,Right wing inside box,Saved by GK,Yes,2,Cutback,No,Quick Attack,Midfielder,Middle
200,37,2024-02-25,2024,12,Yellow Jackets,Counterattack,Yes,18,Saved by GK,0.27,3,No,Open Play,Central inside box,Goal,No,3,Cutback,Yes,Slow Build-up,Defender,Early
201,37,2024-02-25,2024,2,Yellow Jackets,Shot Attempt,Yes,18,Saved by GK,0.33,3,Yes,Fast Break,Right wing midfield,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Early
202,37,2024-02-25,2024,39,Yellow Jackets,Shot Attempt,Yes,20,Missed,0.12,2,No,Set Piece,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Winger,Middle
203,37,2024-02-25,2024,32,Yellow Jackets,Free Kick,Yes,24,Missed,0.12,1,No,Open Play,Central midfield,Turnover,No,-1,Cutback,No,Slow Build-up,Defender,Middle
204,38,2024-03-03,2024,56,Maroon Stallions,Corner,Yes,9,On Target,0.5,3,Yes,Set Piece,Right wing outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Winger,Middle
205,38,2024-03-03,2024,89,Maroon Stallions,Free Kick,Yes,23,Missed,0.1,2,No,Set Piece,Central outside box,Turnover,No,-1,Cross,Yes,Quick Attack,Defender,Late
206,38,2024-03-03,2024,27,Maroon Stallions,Free Kick,Yes,30,On Target,0.17,1,No,Fast Break,Left wing midfield,Saved by GK,Yes,2,Cross,No,Quick Attack,Winger,Early
207,38,2024-03-03,2024,85,Maroon Stallions,Counterattack,Yes,27,Saved by GK,0.17,1,No,Fast Break,Left wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Striker,Late
208,38,2024-03-03,2024,14,Maroon Stallions,Counterattack,Yes,26,On Target,0.07,3,Yes,Fast Break,Right wing close to box,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Striker,Early
209,38,2024-03-03,2024,2,Maroon Stallions,Pass Sequence,No,,,0.0,5,Yes,Fast Break,Right wing midfield,Retained Possession,Yes,1,Cross,No,Slow Build-up,Defender,Early
210,39,2024-03-04,2024,87,Navy Seals,Corner,Yes,27,Missed,0.1,1,No,Open Play,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Midfielder,Late
211,39,2024-03-04,2024,45,Navy Seals,Shot Attempt,Yes,15,Saved by GK,0.34,3,No,Set Piece,Left wing midfield,Goal,No,3,Through Ball,No,Slow Build-up,Striker,Middle
212,39,2024-03-04,2024,39,Navy Seals,Pass Sequence,No,,,0.0,2,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,None,Yes,Quick Attack,Midfielder,Middle
213,39,2024-03-04,2024,71,Navy Seals,Counterattack,Yes,15,Saved by GK,0.39,1,No,Fast Break,Left wing inside box,Turnover,No,-1,Through Ball,No,Quick Attack,Midfielder,Late
214,39,2024-03-04,2024,58,Navy Seals,Corner,Yes,18,Saved by GK,0.1,1,Yes,Set Piece,Central outside box,Goal,No,3,Cross,No,Slow Build-up,Midfielder,Middle
215,39,2024-03-04,2024,59,Navy Seals,Pass Sequence,No,,,0.0,5,No,Fast Break,Right wing close to box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Striker,Middle
216,40,2024-03-12,2024,46,Forest Rangers,Free Kick,Yes,24,Missed,0.17,3,No,Fast Break,Left wing close to box,Turnover,No,-1,None,Yes,Slow Build-up,Striker,Middle
217,40,2024-03-12,2024,31,Forest Rangers,Shot Attempt,Yes,8,Missed,0.51,1,No,Set Piece,Left wing close to box,Turnover,No,-1,Cross,No,Slow Build-up,Midfielder,Middle
218,40,2024-03-12,2024,63,Forest Rangers,Corner,Yes,27,Missed,0.13,2,No,Open Play,Left wing inside box,Turnover,No,-1,Cutback,No,Quick Attack,Winger,Late
219,40,2024-03-12,2024,2,Forest Rangers,Free Kick,Yes,9,Missed,0.64,3,No,Set Piece,Right wing close to box,Turnover,No,-1,Through Ball,No,Slow Build-up,Defender,Early
220,40,2024-03-12,2024,22,Forest Rangers,Pass Sequence,No,,,0.0,1,Yes,Set Piece,Central inside box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Midfielder,Early
221,40,2024-03-12,2024,59,Forest Rangers,Corner,Yes,28,Saved by GK,0.13,1,Yes,Set Piece,Right wing midfield,Retained Possession,Yes,1,None,No,Quick Attack,Defender,Middle
222,41,2024-03-13,2024,84,Thunder FC,Counterattack,Yes,14,Goal,0.23,2,Yes,Set Piece,Central outside box,Goal,Yes,3,Cross,Yes,Slow Build-up,Defender,Late
223,41,2024-03-13,2024,22,Thunder FC,Corner,Yes,9,Missed,0.64,1,No,Fast Break,Right wing inside box,Turnover,No,-1,Cross,No,Slow Build-up,Winger,Early
224,41,2024-03-13,2024,74,Thunder FC,Shot Attempt,Yes,21,Goal,0.07,2,Yes,Set Piece,Right wing close to box,Goal,Yes,3,Cross,Yes,Quick Attack,Midfielder,Late
225,41,2024-03-13,2024,42,Thunder FC,Counterattack,Yes,29,Saved by GK,0.12,3,No,Fast Break,Central midfield,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Defender,Middle
226,41,2024-03-13,2024,66,Thunder FC,Shot Attempt,Yes,27,On Target,0.12,2,No,Fast Break,Central inside box,Saved by GK,Yes,2,None,No,Slow Build-up,Striker,Late
227,42,2024-03-28,2024,28,Phoenix United,Free Kick,Yes,11,Saved by GK,0.18,2,No,Fast Break,Left wing close to box,Turnover,No,-1,Through Ball,No,Quick Attack,Striker,Early
228,42,2024-03-28,2024,13,Phoenix United,Free Kick,Yes,5,Goal,0.68,1,No,Set Piece,Central inside box,Goal,Yes,3,Through Ball,Yes,Quick Attack,Winger,Early
229,42,2024-03-28,2024,21,Phoenix United,Shot Attempt,Yes,7,On Target,0.48,2,Yes,Open Play,Central midfield,Saved by GK,Yes,2,Cutback,Yes,Slow Build-up,Striker,Early
230,42,2024-03-28,2024,13,Phoenix United,Pass Sequence,No,,,0.0,4,No,Open Play,Left wing inside box,Retained Possession,Yes,1,Cross,No,Quick Attack,Striker,Early
231,42,2024-03-28,2024,90,Phoenix United,Shot Attempt,Yes,8,Saved by GK,0.61,2,Yes,Open Play,Central midfield,Goal,No,3,None,Yes,Slow Build-up,Winger,Late
232,42,2024-03-28,2024,39,Phoenix United,Counterattack,Yes,17,Missed,0.29,3,Yes,Open Play,Right wing midfield,Turnover,No,-1,None,Yes,Slow Build-up,Winger,Middle
233,43,2024-04-02,2024,81,Storm Rovers,Counterattack,Yes,18,Saved by GK,0.36,1,Yes,Open Play,Central outside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Midfielder,Late
234,43,2024-04-02,2024,32,Storm Rovers,Shot Attempt,Yes,25,Goal,0.09,3,No,Fast Break,Central inside box,Goal,Yes,3,Cutback,Yes,Quick Attack,Defender,Middle
235,43,2024-04-02,2024,38,Storm Rovers,Pass Sequence,No,,,0.0,4,No,Set Piece,Central outside box,Retained Possession,Yes,1,Cross,No,Quick Attack,Striker,Middle
236,43,2024-04-02,2024,47,Storm Rovers,Shot Attempt,Yes,9,Saved by GK,0.66,3,No,Set Piece,Right wing midfield,Turnover,No,-1,Through Ball,Yes,Quick Attack,Striker,Middle
237,43,2024-04-02,2024,2,Storm Rovers,Shot Attempt,Yes,11,Goal,0.38,2,No,Fast Break,Right wing midfield,Goal,Yes,3,Through Ball,No,Slow Build-up,Striker,Early
238,44,2024-04-09,2024,36,Eagle City,Pass Sequence,No,,,0.0,5,Yes,Fast Break,Left wing outside box,Retained Possession,Yes,1,Cross,No,Slow Build-up,Striker,Middle
239,44,2024-04-09,2024,40,Eagle City,Free Kick,Yes,28,Missed,0.06,1,No,Open Play,Left wing midfield,Turnover,No,-1,None,No,Quick Attack,Striker,Middle
240,44,2024-04-09,2024,2,Eagle City,Counterattack,Yes,27,Goal,0.07,2,No,Open Play,Right wing outside box,Goal,Yes,3,Cross,No,Quick Attack,Striker,Early
241,44,2024-04-09,2024,43,Eagle City,Free Kick,Yes,13,Goal,0.18,3,Yes,Set Piece,Left wing midfield,Goal,Yes,3,Cutback,Yes,Slow Build-up,Midfielder,Middle
242,44,2024-04-09,2024,48,Eagle City,Counterattack,Yes,13,Goal,0.37,3,Yes,Open Play,Right wing midfield,Goal,Yes,3,None,Yes,Quick Attack,Midfielder,Middle
243,45,2024-04-20,2024,61,Lightning Athletic,Shot Attempt,Yes,17,Missed,0.15,1,No,Open Play,Right wing outside box,Turnover,No,-1,Cross,No,Slow Build-up,Winger,Late
244,45,2024-04-20,2024,10,Lightning Athletic,Corner,Yes,16,Goal,0.25,1,Yes,Open Play,Right wing midfield,Goal,Yes,3,None,No,Quick Attack,Defender,Early
245,45,2024-04-20,2024,37,Lightning Athletic,Shot Attempt,Yes,15,Goal,0.27,1,No,Open Play,Right wing inside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Winger,Middle
246,45,2024-04-20,2024,76,Lightning Athletic,Free Kick,Yes,29,Missed,0.16,3,Yes,Open Play,Central inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Late
247,45,2024-04-20,2024,82,Lightning Athletic,Pass Sequence,No,,,0.0,6,Yes,Fast Break,Central midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Midfielder,Late
248,46,2024-04-24,2024,63,Firestorm FC,Pass Sequence,No,,,0.0,3,No,Open Play,Central inside box,Retained Possession,Yes,1,Cross,No,Slow Build-up,Defender,Late
249,46,2024-04-24,2024,11,Firestorm FC,Corner,Yes,8,Missed,0.59,2,Yes,Fast Break,Left wing close to box,Turnover,No,-1,None,No,Quick Attack,Midfielder,Early
250,46,2024-04-24,2024,38,Firestorm FC,Shot Attempt,Yes,15,Saved by GK,0.31,3,No,Set Piece,Left wing midfield,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Midfielder,Middle
251,46,2024-04-24,2024,75,Firestorm FC,Pass Sequence,No,,,0.0,3,Yes,Open Play,Left wing midfield,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Striker,Late
252,46,2024-04-24,2024,69,Firestorm FC,Shot Attempt,Yes,29,Missed,0.12,2,No,Open Play,Central outside box,Turnover,No,-1,Cross,No,Quick Attack,Midfielder,Late
253,46,2024-04-24,2024,42,Firestorm FC,Counterattack,Yes,7,Missed,0.69,2,Yes,Fast Break,Right wing inside box,Turnover,No,-1,Cutback,Yes,Quick Attack,Defender,Middle
254,47,2024-04-26,2024,72,Crimson Wolves,Corner,Yes,12,Goal,0.24,1,Yes,Open Play,Central inside box,Goal,Yes,3,Cross,Yes,Quick Attack,Defender,Late
255,47,2024-04-26,2024,48,Crimson Wolves,Pass Sequence,No,,,0.0,5,Yes,Open Play,Central outside box,Retained Possession,Yes,1,Cross,No,Quick Attack,Striker,Middle
256,47,2024-04-26,2024,43,Crimson Wolves,Pass Sequence,No,,,0.0,1,No,Open Play,Left wing inside box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Striker,Middle
257,47,2024-04-26,2024,49,Crimson Wolves,Free Kick,Yes,10,On Target,0.46,1,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Winger,Middle
258,47,2024-04-26,2024,64,Crimson Wolves,Free Kick,Yes,22,Saved by GK,0.06,2,No,Open Play,Central midfield,Turnover,No,-1,Cross,Yes,Slow Build-up,Winger,Late
259,47,2024-04-26,2024,62,Crimson Wolves,Corner,Yes,30,Saved by GK,0.1,3,No,Set Piece,Right wing inside box,Turnover,No,-1,None,No,Quick Attack,Striker,Late
260,48,2022-09-08,2023,8,Thunder FC,Counterattack,Yes,24,Missed,0.05,2,Yes,Set Piece,Left wing close to box,Turnover,No,-1,Cross,Yes,Slow Build-up,Midfielder,Early
261,48,2022-09-08,2023,42,Thunder FC,Pass Sequence,No,,,0.0,1,Yes,Fast Break,Left wing inside box,Retained Possession,Yes,1,None,No,Quick Attack,Winger,Middle
262,48,2022-09-08,2023,85,Thunder FC,Free Kick,Yes,23,Goal,0.1,2,Yes,Open Play,Central midfield,Goal,Yes,3,Through Ball,No,Quick Attack,Winger,Late
263,48,2022-09-08,2023,29,Thunder FC,Corner,Yes,10,Saved by GK,0.49,3,No,Open Play,Left wing inside box,Goal,No,3,Through Ball,Yes,Quick Attack,Winger,Early
264,48,2022-09-08,2023,79,Thunder FC,Counterattack,Yes,25,Goal,0.19,1,No,Fast Break,Central outside box,Goal,Yes,3,Cross,No,Slow Build-up,Midfielder,Late
265,49,2022-09-12,2023,86,Phoenix United,Shot Attempt,Yes,19,Goal,0.18,1,Yes,Set Piece,Right wing inside box,Goal,Yes,3,None,Yes,Quick Attack,Defender,Late
266,49,2022-09-12,2023,57,Phoenix United,Free Kick,Yes,10,Saved by GK,0.55,2,No,Fast Break,Central midfield,Goal,No,3,Through Ball,Yes,Quick Attack,Defender,Middle
267,49,2022-09-12,2023,10,Phoenix United,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Right wing inside box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Midfielder,Early
268,49,2022-09-12,2023,49,Phoenix United,Counterattack,Yes,28,Goal,0.13,1,No,Fast Break,Left wing close to box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Midfielder,Middle
269,49,2022-09-12,2023,78,Phoenix United,Free Kick,Yes,10,Goal,0.43,1,Yes,Set Piece,Right wing midfield,Goal,Yes,3,Cutback,No,Slow Build-up,Midfielder,Late
270,50,2022-09-17,2023,7,Storm Rovers,Free Kick,Yes,23,Saved by GK,0.07,2,Yes,Set Piece,Central outside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Striker,Early
271,50,2022-09-17,2023,27,Storm Rovers,Counterattack,Yes,25,On Target,0.2,2,Yes,Set Piece,Central midfield,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Striker,Early
272,50,2022-09-17,2023,83,Storm Rovers,Corner,Yes,17,Missed,0.21,2,No,Open Play,Left wing midfield,Turnover,No,-1,None,No,Slow Build-up,Defender,Late
273,50,2022-09-17,2023,34,Storm Rovers,Counterattack,Yes,13,Goal,0.15,3,Yes,Open Play,Right wing close to box,Goal,Yes,3,Cutback,No,Quick Attack,Striker,Middle
274,50,2022-09-17,2023,50,Storm Rovers,Corner,Yes,18,Saved by GK,0.27,1,No,Set Piece,Central outside box,Saved by GK,Yes,2,None,Yes,Quick Attack,Defender,Middle
275,51,2022-09-19,2023,22,Eagle City,Counterattack,Yes,30,Missed,0.07,2,Yes,Fast Break,Central midfield,Turnover,No,-1,Cross,Yes,Slow Build-up,Winger,Early
276,51,2022-09-19,2023,9,Eagle City,Pass Sequence,No,,,0.0,7,No,Fast Break,Right wing outside box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Defender,Early
277,51,2022-09-19,2023,15,Eagle City,Free Kick,Yes,9,Missed,0.57,3,Yes,Open Play,Left wing close to box,Turnover,No,-1,None,No,Slow Build-up,Defender,Early
278,51,2022-09-19,2023,34,Eagle City,Free Kick,Yes,25,Saved by GK,0.14,2,Yes,Open Play,Right wing inside box,Saved by GK,Yes,2,Cross,No,Quick Attack,Defender,Middle
279,51,2022-09-19,2023,43,Eagle City,Counterattack,Yes,6,Saved by GK,0.68,2,Yes,Set Piece,Right wing inside box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Midfielder,Middle
280,52,2022-09-25,2023,39,Lightning Athletic,Free Kick,Yes,29,On Target,0.09,2,Yes,Open Play,Left wing midfield,Saved by GK,Yes,2,Cross,No,Slow Build-up,Winger,Middle
281,52,2022-09-25,2023,8,Lightning Athletic,Corner,Yes,30,Missed,0.06,3,No,Open Play,Right wing midfield,Turnover,No,-1,None,Yes,Quick Attack,Midfielder,Early
282,52,2022-09-25,2023,8,Lightning Athletic,Counterattack,Yes,6,Saved by GK,0.42,2,Yes,Set Piece,Right wing outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Midfielder,Early
283,52,2022-09-25,2023,48,Lightning Athletic,Free Kick,Yes,24,Saved by GK,0.08,2,No,Set Piece,Left wing inside box,Retained Possession,Yes,1,None,No,Quick Attack,Defender,Middle
284,52,2022-09-25,2023,7,Lightning Athletic,Counterattack,Yes,23,Missed,0.18,3,Yes,Fast Break,Left wing outside box,Turnover,No,-1,Cutback,No,Quick Attack,Striker,Early
285,53,2022-10-04,2023,17,Firestorm FC,Counterattack,Yes,24,Goal,0.08,3,No,Fast Break,Right wing close to box,Goal,Yes,3,Cutback,No,Slow Build-up,Winger,Early
286,53,2022-10-04,2023,59,Firestorm FC,Shot Attempt,Yes,11,Saved by GK,0.19,3,No,Fast Break,Central outside box,Goal,No,3,Cutback,No,Slow Build-up,Striker,Middle
287,53,2022-10-04,2023,62,Firestorm FC,Pass Sequence,No,,,0.0,6,No,Fast Break,Right wing outside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Midfielder,Late
288,53,2022-10-04,2023,20,Firestorm FC,Corner,Yes,29,Missed,0.18,3,No,Fast Break,Right wing outside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Winger,Early
